filename,clean_width_mm,clean_class,shadowed_width_mm,shadowed_class,restored_width_mm,restored_class
00273,7.696752561957543,Heavy Crack,20.82786594925174,Heavy Crack,2.60768096208106,Heavy Crack
00274,10.62826420446914,Heavy Crack,18.552627846210896,Heavy Crack,2.4083189157584592,Heavy Crack
00275,13.41044369139217,Heavy Crack,21.63792966066763,Heavy Crack,3.8000000000000003,Heavy Crack
00276,2.4738633753705965,Heavy Crack,18.471599822430107,Heavy Crack,2.4166091947189146,Heavy Crack
00277,11.443775600735975,Heavy Crack,17.57270610919104,Heavy Crack,3.984971769034255,Heavy Crack
00278,11.476933388322859,Heavy Crack,19.77978766316767,Heavy Crack,4.019950248448356,Heavy Crack
00279,15.463505424062166,Heavy Crack,17.899720668211557,Heavy Crack,4.3266615305567875,Heavy Crack
00280,13.971399357258385,Heavy Crack,20.44309174268902,Heavy Crack,2.4738633753705965,Heavy Crack
00281,13.453624047073712,Heavy Crack,18.309560344257317,Heavy Crack,2.720294101747089,Heavy Crack
00282,13.96280774056565,Heavy Crack,16.747537132366656,Heavy Crack,2.529822128134704,Heavy Crack
00283,14.864723340849636,Heavy Crack,18.352111595127138,Heavy Crack,3.577708763999664,Heavy Crack
00284,13.091982279242513,Heavy Crack,17.269626515938324,Heavy Crack,2.785677655436824,Heavy Crack
00285,11.600000000000001,Heavy Crack,20.762466134830902,Heavy Crack,2.529822128134704,Heavy Crack
00286,2.683281572999748,Heavy Crack,16.492422502470642,Heavy Crack,2.209072203437452,Heavy Crack
00287,9.280086206496145,Heavy Crack,18.531055015837605,Heavy Crack,2.4000000000000004,Heavy Crack
00288,11.896217886370442,Heavy Crack,15.576905982896603,Heavy Crack,3.4000000000000004,Heavy Crack
00289,9.759098319004682,Heavy Crack,21.751321798916038,Heavy Crack,2.4083189157584592,Heavy Crack
00290,8.409518416651457,Heavy Crack,18.647251808242416,Heavy Crack,2.9120439557122073,Heavy Crack
00291,9.701546268507924,Heavy Crack,18.10193359837562,Heavy Crack,2.720294101747089,Heavy Crack
00292,9.476286192385707,Heavy Crack,20.58057336421899,Heavy Crack,3.560898762952972,Heavy Crack
00293,2.60768096208106,Heavy Crack,15.20526224699857,Heavy Crack,3.1622776601683795,Heavy Crack
00294,2.529822128134704,Heavy Crack,16.69730517179344,Heavy Crack,2.433105012119288,Heavy Crack
00295,2.3409399821439254,Heavy Crack,15.315351775261318,Heavy Crack,2.4413111231467406,Heavy Crack
00296,3.0,Heavy Crack,16.57467948408053,Heavy Crack,2.5612496949731396,Heavy Crack
00297,4.049691346263318,Heavy Crack,21.16978979583879,Heavy Crack,2.0,Medium Crack
00298,3.8000000000000003,Heavy Crack,16.773789077009408,Heavy Crack,1.6124515496597098,Medium Crack
00299,2.08806130178211,Heavy Crack,17.56359872008012,Heavy Crack,2.23606797749979,Heavy Crack
00300,2.785677655436824,Heavy Crack,15.440207252495027,Heavy Crack,2.009975124224178,Heavy Crack
00301,2.683281572999748,Heavy Crack,15.393505123915086,Heavy Crack,2.668332812825267,Heavy Crack
00302,2.8844410203711917,Heavy Crack,18.40108692441835,Heavy Crack,2.95296461204668,Heavy Crack
00303,2.3409399821439254,Heavy Crack,20.81249624624591,Heavy Crack,2.0591260281974004,Heavy Crack
00304,3.3286633954186478,Heavy Crack,15.885842753848472,Heavy Crack,2.8000000000000003,Heavy Crack
00305,2.3409399821439254,Heavy Crack,17.345892885637223,Heavy Crack,2.0,Medium Crack
00306,3.6055512754639896,Heavy Crack,18.243903091169937,Heavy Crack,2.8000000000000003,Heavy Crack
00307,4.317406628984581,Heavy Crack,15.632018423735307,Heavy Crack,3.4000000000000004,Heavy Crack
00308,3.7947331922020555,Heavy Crack,14.494136745594751,Heavy Crack,2.668332812825267,Heavy Crack
00309,2.009975124224178,Heavy Crack,12.44025723206719,Heavy Crack,2.3323807579381204,Heavy Crack
00310,3.736308338453881,Heavy Crack,15.211837495845135,Heavy Crack,2.2,Heavy Crack
00311,4.0,Heavy Crack,15.504837954651444,Heavy Crack,2.6,Heavy Crack
00312,5.280151512977635,Heavy Crack,14.46789549312546,Heavy Crack,2.6907248094147422,Heavy Crack
00313,3.8470768123342687,Heavy Crack,17.538529014715003,Heavy Crack,2.4000000000000004,Heavy Crack
00314,3.88329756778952,Heavy Crack,18.04993074778959,Heavy Crack,3.2557641192199416,Heavy Crack
00315,3.939543120718442,Heavy Crack,17.395401691251628,Heavy Crack,2.60768096208106,Heavy Crack
00316,3.8470768123342687,Heavy Crack,17.16041957529011,Heavy Crack,2.60768096208106,Heavy Crack
00317,4.17612260356422,Heavy Crack,15.681836627130128,Heavy Crack,3.9446165846632044,Heavy Crack
00318,4.525483399593905,Heavy Crack,19.40103090044444,Heavy Crack,2.6305892875931813,Heavy Crack
00319,4.27551166528639,Heavy Crack,16.773789077009408,Heavy Crack,2.505992817228334,Heavy Crack
00320,8.54400374531753,Heavy Crack,20.91219739769114,Heavy Crack,2.280350850198276,Heavy Crack
00321,6.356099432828282,Heavy Crack,18.604300578092154,Heavy Crack,3.736308338453881,Heavy Crack
00322,2.3409399821439254,Heavy Crack,15.393505123915086,Heavy Crack,2.433105012119288,Heavy Crack
00323,2.3409399821439254,Heavy Crack,14.88086019019062,Heavy Crack,2.529822128134704,Heavy Crack
00324,2.3409399821439254,Heavy Crack,17.196511274092778,Heavy Crack,1.8,Medium Crack
00325,1.1313708498984762,Medium Crack,17.67823520603796,Heavy Crack,1.1313708498984762,Medium Crack
00326,1.4422205101855958,Medium Crack,16.991762710207556,Heavy Crack,1.4000000000000001,Medium Crack
00327,2.2,Heavy Crack,17.541949720598335,Heavy Crack,2.08806130178211,Heavy Crack
00328,2.23606797749979,Heavy Crack,16.906803364326446,Heavy Crack,1.1661903789690602,Medium Crack
00329,1.019803902718557,Medium Crack,16.98116603770189,Heavy Crack,1.0770329614269007,Medium Crack
00330,1.8973665961010278,Medium Crack,14.962620091414472,Heavy Crack,1.4000000000000001,Medium Crack
00331,2.2,Heavy Crack,16.880758276807352,Heavy Crack,1.969771560359221,Medium Crack
00332,2.08806130178211,Heavy Crack,16.815469068687914,Heavy Crack,2.1540659228538015,Heavy Crack
00333,5.458937625582473,Heavy Crack,12.563439019631529,Heavy Crack,2.60768096208106,Heavy Crack
00334,4.753945729601885,Heavy Crack,16.13071604114337,Heavy Crack,2.60768096208106,Heavy Crack
00335,2.60768096208106,Heavy Crack,17.255723688098396,Heavy Crack,2.6907248094147422,Heavy Crack
00336,2.4000000000000004,Heavy Crack,15.895911424010894,Heavy Crack,1.8439088914585775,Medium Crack
00337,1.8,Medium Crack,11.09414259868693,Heavy Crack,2.4738633753705965,Heavy Crack
00338,2.8000000000000003,Heavy Crack,14.494136745594751,Heavy Crack,3.0594117081556713,Heavy Crack
00339,1.6124515496597098,Medium Crack,10.373041983911953,Heavy Crack,5.1613951602255765,Heavy Crack
00340,2.0,Medium Crack,11.497825881443848,Heavy Crack,2.2627416997969525,Heavy Crack
00341,2.8284271247461903,Heavy Crack,16.75231327309754,Heavy Crack,3.2249030993194197,Heavy Crack
00342,5.3814496188294845,Heavy Crack,14.23938200906205,Heavy Crack,3.104834939252005,Heavy Crack
00343,2.8000000000000003,Heavy Crack,13.242356285797479,Heavy Crack,3.423448553724738,Heavy Crack
00344,4.404543109109048,Heavy Crack,11.815244390193545,Heavy Crack,2.3323807579381204,Heavy Crack
00345,3.006659275674582,Heavy Crack,15.28397853963424,Heavy Crack,3.3526109228480423,Heavy Crack
00346,5.882176467941097,Heavy Crack,15.53319027115808,Heavy Crack,2.0,Medium Crack
00347,5.3814496188294845,Heavy Crack,13.520355024924456,Heavy Crack,3.1622776601683795,Heavy Crack
00348,3.2802438933713454,Heavy Crack,14.64923206178399,Heavy Crack,3.492849839314596,Heavy Crack
00349,5.21536192416212,Heavy Crack,14.567086187704115,Heavy Crack,1.788854381999832,Medium Crack
00350,2.785677655436824,Heavy Crack,11.963277142990545,Heavy Crack,3.3105890714493698,Heavy Crack
00351,8.049844718999244,Heavy Crack,15.38440769090575,Heavy Crack,3.649657518178932,Heavy Crack
00352,2.23606797749979,Heavy Crack,13.0,Heavy Crack,2.95296461204668,Heavy Crack
00353,3.006659275674582,Heavy Crack,15.307514494521962,Heavy Crack,3.4176014981270124,Heavy Crack
00354,2.863564212655271,Heavy Crack,15.33883959105121,Heavy Crack,3.423448553724738,Heavy Crack
00355,2.95296461204668,Heavy Crack,15.611534197509224,Heavy Crack,3.423448553724738,Heavy Crack
00356,2.2627416997969525,Heavy Crack,10.21763181955584,Heavy Crack,2.973213749463701,Heavy Crack
00357,2.9120439557122073,Heavy Crack,14.560219778561038,Heavy Crack,3.3526109228480423,Heavy Crack
00358,2.6,Heavy Crack,13.736083866954221,Heavy Crack,2.785677655436824,Heavy Crack
00359,2.60768096208106,Heavy Crack,12.553883861180173,Heavy Crack,3.2557641192199416,Heavy Crack
00360,2.720294101747089,Heavy Crack,12.175385004179539,Heavy Crack,3.0265491900843116,Heavy Crack
00361,1.6,Medium Crack,16.086018774078315,Heavy Crack,1.8439088914585775,Medium Crack
00362,1.341640786499874,Medium Crack,16.1245154965971,Heavy Crack,1.8110770276274835,Medium Crack
00363,1.8867962264113207,Medium Crack,11.774548823628022,Heavy Crack,1.5620499351813308,Medium Crack
00364,1.8439088914585775,Medium Crack,14.37358688706476,Heavy Crack,2.4166091947189146,Heavy Crack
00365,1.8110770276274835,Medium Crack,15.280052355931247,Heavy Crack,2.3409399821439254,Heavy Crack
00366,1.0,Light Crack,12.880993750483695,Heavy Crack,1.0,Light Crack
00367,1.264911064067352,Medium Crack,11.738824472663353,Heavy Crack,1.4142135623730951,Medium Crack
00368,1.264911064067352,Medium Crack,13.689411966918081,Heavy Crack,1.4422205101855958,Medium Crack
00369,1.0,Light Crack,16.280049139974977,Heavy Crack,1.4560219778561037,Medium Crack
00370,1.0,Light Crack,15.435025105259792,Heavy Crack,1.8110770276274835,Medium Crack
00371,1.0,Light Crack,11.606894502837527,Heavy Crack,4.237924020083418,Heavy Crack
00372,1.5231546211727818,Medium Crack,11.443775600735975,Heavy Crack,1.788854381999832,Medium Crack
00373,1.4560219778561037,Medium Crack,16.230834852218788,Heavy Crack,2.863564212655271,Heavy Crack
00374,1.4560219778561037,Medium Crack,13.401492454200763,Heavy Crack,1.8,Medium Crack
00375,1.341640786499874,Medium Crack,17.00823330037544,Heavy Crack,1.4422205101855958,Medium Crack
00376,1.019803902718557,Medium Crack,18.49540483471503,Heavy Crack,1.4000000000000001,Medium Crack
00377,1.0,Light Crack,14.042791745233567,Heavy Crack,1.6124515496597098,Medium Crack
00378,1.0770329614269007,Medium Crack,16.443843832875572,Heavy Crack,1.4560219778561037,Medium Crack
00379,2.08806130178211,Heavy Crack,16.601204775557708,Heavy Crack,2.4000000000000004,Heavy Crack
00380,2.2,Heavy Crack,14.235167719419398,Heavy Crack,2.720294101747089,Heavy Crack
00381,1.4560219778561037,Medium Crack,14.167568598739871,Heavy Crack,1.4000000000000001,Medium Crack
00382,0.632455532033676,Light Crack,9.57078889120432,Heavy Crack,1.7204650534085255,Medium Crack
00383,1.4560219778561037,Medium Crack,11.968291440301746,Heavy Crack,3.492849839314596,Heavy Crack
00384,1.216552506059644,Medium Crack,12.529964086141668,Heavy Crack,1.1661903789690602,Medium Crack
00385,0.7211102550927979,Light Crack,12.457929201917949,Heavy Crack,0.894427190999916,Light Crack
00386,0.8,Light Crack,14.543727170158276,Heavy Crack,1.341640786499874,Medium Crack
00387,2.0591260281974004,Heavy Crack,12.502799686470228,Heavy Crack,2.280350850198276,Heavy Crack
00388,2.08806130178211,Heavy Crack,7.66550715869472,Heavy Crack,2.433105012119288,Heavy Crack
00389,2.4083189157584592,Heavy Crack,12.16552506059644,Heavy Crack,3.88329756778952,Heavy Crack
00390,2.0,Medium Crack,15.094369811290566,Heavy Crack,4.8373546489791295,Heavy Crack
00391,2.0,Medium Crack,10.40768946500615,Heavy Crack,2.4083189157584592,Heavy Crack
00392,1.7088007490635062,Medium Crack,9.40850678907126,Heavy Crack,1.8973665961010278,Medium Crack
00393,4.707440918375928,Heavy Crack,11.194641575325225,Heavy Crack,4.0,Heavy Crack
00394,3.622154055254967,Heavy Crack,13.157507362718821,Heavy Crack,3.4000000000000004,Heavy Crack
00395,2.778488797889961,Heavy Crack,10.510946674776731,Heavy Crack,3.111269837220809,Heavy Crack
00396,4.707440918375928,Heavy Crack,11.313708498984761,Heavy Crack,4.6173585522460785,Heavy Crack
00397,4.242640687119286,Heavy Crack,14.589036979869508,Heavy Crack,3.6055512754639896,Heavy Crack
00398,4.242640687119286,Heavy Crack,13.341664064126334,Heavy Crack,3.687817782917155,Heavy Crack
00399,3.7576588456111875,Heavy Crack,16.414627622946554,Heavy Crack,3.2249030993194197,Heavy Crack
00400,3.2557641192199416,Heavy Crack,14.989329538041387,Heavy Crack,3.3286633954186478,Heavy Crack
00401,3.0594117081556713,Heavy Crack,10.00199980003999,Heavy Crack,3.492849839314596,Heavy Crack
00402,2.8284271247461903,Heavy Crack,14.42497833620557,Heavy Crack,3.0265491900843116,Heavy Crack
00403,3.2557641192199416,Heavy Crack,17.204650534085257,Heavy Crack,4.079215610874228,Heavy Crack
00404,3.1622776601683795,Heavy Crack,12.963024338479043,Heavy Crack,3.622154055254967,Heavy Crack
00405,3.2249030993194197,Heavy Crack,15.976232346833218,Heavy Crack,3.577708763999664,Heavy Crack
00406,2.60768096208106,Heavy Crack,8.588364221433556,Heavy Crack,3.1622776601683795,Heavy Crack
00407,3.0265491900843116,Heavy Crack,10.577334257741882,Heavy Crack,3.2984845004941286,Heavy Crack
00408,2.8000000000000003,Heavy Crack,10.77032961426901,Heavy Crack,3.130495168499706,Heavy Crack
00409,2.4166091947189146,Heavy Crack,12.924395537122809,Heavy Crack,2.9120439557122073,Heavy Crack
00410,2.8425340807103794,Heavy Crack,11.516944039110376,Heavy Crack,3.4000000000000004,Heavy Crack
00411,2.4738633753705965,Heavy Crack,10.47091209016674,Heavy Crack,2.8000000000000003,Heavy Crack
00412,2.6,Heavy Crack,10.139033484509262,Heavy Crack,3.1240998703626617,Heavy Crack
00413,3.0,Heavy Crack,10.934349546269317,Heavy Crack,3.0,Heavy Crack
00414,3.104834939252005,Heavy Crack,8.802272433866156,Heavy Crack,4.024922359499622,Heavy Crack
00415,1.6492422502470643,Medium Crack,11.0,Heavy Crack,4.280186911806539,Heavy Crack
00416,1.1661903789690602,Medium Crack,10.065783625729296,Heavy Crack,1.216552506059644,Medium Crack
00417,1.0,Light Crack,11.779643458101779,Heavy Crack,1.6124515496597098,Medium Crack
00418,1.8439088914585775,Medium Crack,11.3718951806636,Heavy Crack,2.4083189157584592,Heavy Crack
00419,2.23606797749979,Heavy Crack,11.401754250991381,Heavy Crack,2.80713376952364,Heavy Crack
00420,2.2,Heavy Crack,11.57410903698423,Heavy Crack,2.6,Heavy Crack
00421,2.0,Medium Crack,15.41557653803451,Heavy Crack,2.4166091947189146,Heavy Crack
00422,1.969771560359221,Medium Crack,12.712198865656564,Heavy Crack,2.505992817228334,Heavy Crack
00423,1.6124515496597098,Medium Crack,13.098091464026353,Heavy Crack,2.433105012119288,Heavy Crack
00424,1.4000000000000001,Medium Crack,12.902712893031449,Heavy Crack,1.8,Medium Crack
00425,2.039607805437114,Heavy Crack,11.359577456930342,Heavy Crack,4.386342439892262,Heavy Crack
00426,2.4000000000000004,Heavy Crack,9.8812954616285,Heavy Crack,2.683281572999748,Heavy Crack
00427,1.6124515496597098,Medium Crack,13.736083866954221,Heavy Crack,3.0528675044947495,Heavy Crack
00428,1.6,Medium Crack,10.4,Heavy Crack,1.8,Medium Crack
00429,2.039607805437114,Heavy Crack,15.637135287513502,Heavy Crack,3.492849839314596,Heavy Crack
00430,2.4000000000000004,Heavy Crack,11.511733144926529,Heavy Crack,2.785677655436824,Heavy Crack
00431,2.209072203437452,Heavy Crack,14.317821063276353,Heavy Crack,2.60768096208106,Heavy Crack
00432,2.683281572999748,Heavy Crack,15.98499296215047,Heavy Crack,3.0528675044947495,Heavy Crack
00433,2.8284271247461903,Heavy Crack,15.681836627130128,Heavy Crack,3.2802438933713454,Heavy Crack
00434,2.8284271247461903,Heavy Crack,12.63962024745997,Heavy Crack,3.130495168499706,Heavy Crack
00435,2.6305892875931813,Heavy Crack,13.320660644277371,Heavy Crack,3.6055512754639896,Heavy Crack
00436,3.8470768123342687,Heavy Crack,12.083045973594572,Heavy Crack,5.2,Heavy Crack
00437,4.0,Heavy Crack,14.818906842274163,Heavy Crack,5.099019513592785,Heavy Crack
00438,3.2984845004941286,Heavy Crack,13.341664064126334,Heavy Crack,3.622154055254967,Heavy Crack
00439,2.8284271247461903,Heavy Crack,14.583552379307314,Heavy Crack,3.984971769034255,Heavy Crack
00440,2.4000000000000004,Heavy Crack,14.160508465447137,Heavy Crack,3.4525353003264136,Heavy Crack
00441,2.3323807579381204,Heavy Crack,14.310835055998655,Heavy Crack,2.863564212655271,Heavy Crack
00442,2.12602916254693,Heavy Crack,15.12084653714864,Heavy Crack,2.60768096208106,Heavy Crack
00443,2.12602916254693,Heavy Crack,14.212670403551895,Heavy Crack,2.4083189157584592,Heavy Crack
00444,2.505992817228334,Heavy Crack,10.881176406988356,Heavy Crack,3.006659275674582,Heavy Crack
00445,2.505992817228334,Heavy Crack,17.25688268488837,Heavy Crack,2.8425340807103794,Heavy Crack
00446,2.6,Heavy Crack,10.912378292562993,Heavy Crack,2.60768096208106,Heavy Crack
00447,2.433105012119288,Heavy Crack,13.602940858505562,Heavy Crack,2.505992817228334,Heavy Crack
00448,2.778488797889961,Heavy Crack,20.01799190728181,Heavy Crack,3.104834939252005,Heavy Crack
00449,2.8000000000000003,Heavy Crack,16.26407083112958,Heavy Crack,4.720169488482379,Heavy Crack
00450,2.720294101747089,Heavy Crack,12.902712893031449,Heavy Crack,3.111269837220809,Heavy Crack
00451,2.529822128134704,Heavy Crack,12.16552506059644,Heavy Crack,4.25205832509386,Heavy Crack
00452,2.8000000000000003,Heavy Crack,9.76933979345585,Heavy Crack,4.8083261120685235,Heavy Crack
00453,2.720294101747089,Heavy Crack,10.394229168149026,Heavy Crack,3.492849839314596,Heavy Crack
00454,2.8000000000000003,Heavy Crack,10.44030650891055,Heavy Crack,3.440930106817051,Heavy Crack
00455,3.3526109228480423,Heavy Crack,11.364858116140297,Heavy Crack,3.82099463490856,Heavy Crack
00456,3.405877273185281,Heavy Crack,12.876334882255899,Heavy Crack,3.577708763999664,Heavy Crack
00457,4.565084884205331,Heavy Crack,11.93649864910142,Heavy Crack,4.079215610874228,Heavy Crack
00458,4.404543109109048,Heavy Crack,16.04244370412438,Heavy Crack,4.604345773288535,Heavy Crack
00459,4.386342439892262,Heavy Crack,13.776792079435621,Heavy Crack,4.47213595499958,Heavy Crack
00460,3.6715119501371642,Heavy Crack,13.560235986147143,Heavy Crack,4.47213595499958,Heavy Crack
00461,3.6715119501371642,Heavy Crack,14.494136745594751,Heavy Crack,3.9597979746446663,Heavy Crack
00462,3.2,Heavy Crack,12.726350615946428,Heavy Crack,3.2984845004941286,Heavy Crack
00463,3.6055512754639896,Heavy Crack,15.637135287513502,Heavy Crack,4.404543109109048,Heavy Crack
00464,3.5383612025908264,Heavy Crack,13.601470508735444,Heavy Crack,3.82099463490856,Heavy Crack
00465,4.720169488482379,Heavy Crack,12.790621564255586,Heavy Crack,5.4,Heavy Crack
00466,4.8166378315169185,Heavy Crack,15.524174696260026,Heavy Crack,4.024922359499622,Heavy Crack
00467,3.2,Heavy Crack,15.005332385522156,Heavy Crack,3.7576588456111875,Heavy Crack
00468,3.2249030993194197,Heavy Crack,16.26407083112958,Heavy Crack,3.6055512754639896,Heavy Crack
00469,3.006659275674582,Heavy Crack,11.216059914247964,Heavy Crack,4.049691346263318,Heavy Crack
00470,3.0,Heavy Crack,14.6696966567138,Heavy Crack,2.778488797889961,Heavy Crack
00471,3.0,Heavy Crack,15.367498169838838,Heavy Crack,3.2984845004941286,Heavy Crack
00472,2.785677655436824,Heavy Crack,15.03063538244475,Heavy Crack,3.0463092423455636,Heavy Crack
00473,3.0594117081556713,Heavy Crack,14.598630072715729,Heavy Crack,3.54400902933387,Heavy Crack
00474,3.104834939252005,Heavy Crack,13.892443989449806,Heavy Crack,3.405877273185281,Heavy Crack
00475,2.6305892875931813,Heavy Crack,12.682271089990152,Heavy Crack,2.95296461204668,Heavy Crack
00476,3.423448553724738,Heavy Crack,9.92975326984513,Heavy Crack,4.5694638635183455,Heavy Crack
00477,3.82099463490856,Heavy Crack,11.313708498984761,Heavy Crack,8.002499609497022,Heavy Crack
00478,4.0,Heavy Crack,11.57410903698423,Heavy Crack,4.494441010848846,Heavy Crack
00479,3.9597979746446663,Heavy Crack,14.223923509355638,Heavy Crack,4.386342439892262,Heavy Crack
00480,3.687817782917155,Heavy Crack,10.447966309287182,Heavy Crack,3.8000000000000003,Heavy Crack
00481,3.7735924528226414,Heavy Crack,10.9288608738514,Heavy Crack,4.27551166528639,Heavy Crack
00482,3.492849839314596,Heavy Crack,13.157507362718821,Heavy Crack,3.6,Heavy Crack
00483,3.7735924528226414,Heavy Crack,14.301048912579805,Heavy Crack,5.2,Heavy Crack
00484,4.866210024238576,Heavy Crack,12.258874336577565,Heavy Crack,6.428063471995279,Heavy Crack
00485,4.512205669071391,Heavy Crack,13.29661611087573,Heavy Crack,4.1036569057366385,Heavy Crack
00486,3.5383612025908264,Heavy Crack,12.790621564255586,Heavy Crack,3.9446165846632044,Heavy Crack
00487,3.577708763999664,Heavy Crack,13.971399357258385,Heavy Crack,4.123105625617661,Heavy Crack
00488,3.4000000000000004,Heavy Crack,14.64923206178399,Heavy Crack,4.0,Heavy Crack
00489,3.1622776601683795,Heavy Crack,13.146862743635836,Heavy Crack,3.4000000000000004,Heavy Crack
00490,3.3105890714493698,Heavy Crack,10.283968105745954,Heavy Crack,4.219004621945798,Heavy Crack
00491,2.505992817228334,Heavy Crack,13.736083866954221,Heavy Crack,3.0,Heavy Crack
00492,3.3526109228480423,Heavy Crack,15.99624956044385,Heavy Crack,3.2310988842807022,Heavy Crack
00493,3.3105890714493698,Heavy Crack,10.742439201596628,Heavy Crack,2.6,Heavy Crack
00494,3.130495168499706,Heavy Crack,15.370100845472681,Heavy Crack,2.8284271247461903,Heavy Crack
00495,3.0265491900843116,Heavy Crack,16.676930173146374,Heavy Crack,3.006659275674582,Heavy Crack
00496,3.0594117081556713,Heavy Crack,12.880993750483695,Heavy Crack,2.1633307652783937,Heavy Crack
00497,3.0,Heavy Crack,16.595180023127195,Heavy Crack,2.60768096208106,Heavy Crack
00498,2.6305892875931813,Heavy Crack,13.555810562264435,Heavy Crack,3.2557641192199416,Heavy Crack
00499,2.668332812825267,Heavy Crack,13.579396157414365,Heavy Crack,2.95296461204668,Heavy Crack
00500,2.4413111231467406,Heavy Crack,15.68948692596415,Heavy Crack,2.6907248094147422,Heavy Crack
00501,1.8867962264113207,Medium Crack,13.453624047073712,Heavy Crack,4.534313619501854,Heavy Crack
00502,3.405877273185281,Heavy Crack,17.44133022449836,Heavy Crack,3.0463092423455636,Heavy Crack
00503,3.2,Heavy Crack,11.359577456930342,Heavy Crack,4.0,Heavy Crack
00504,3.405877273185281,Heavy Crack,15.763248396190427,Heavy Crack,3.560898762952972,Heavy Crack
00505,3.394112549695428,Heavy Crack,14.369411957348845,Heavy Crack,3.82099463490856,Heavy Crack
00506,3.130495168499706,Heavy Crack,15.600000000000001,Heavy Crack,2.4413111231467406,Heavy Crack
00507,2.08806130178211,Heavy Crack,13.776792079435621,Heavy Crack,3.8626415831655936,Heavy Crack
00508,2.60768096208106,Heavy Crack,8.919641248391104,Heavy Crack,3.2,Heavy Crack
00509,3.6,Heavy Crack,8.919641248391104,Heavy Crack,4.17612260356422,Heavy Crack
00510,3.687817782917155,Heavy Crack,10.031948963187563,Heavy Crack,4.27551166528639,Heavy Crack
00511,2.1633307652783937,Heavy Crack,12.720062892926277,Heavy Crack,6.3655321851358195,Heavy Crack
00512,2.6,Heavy Crack,13.689411966918081,Heavy Crack,2.95296461204668,Heavy Crack
00513,2.95296461204668,Heavy Crack,16.0312195418814,Heavy Crack,3.560898762952972,Heavy Crack
00514,2.973213749463701,Heavy Crack,12.453112060846479,Heavy Crack,3.687817782917155,Heavy Crack
00515,2.8000000000000003,Heavy Crack,12.496399481450647,Heavy Crack,3.2062439083762797,Heavy Crack
00516,4.079215610874228,Heavy Crack,11.610340218959994,Heavy Crack,3.6,Heavy Crack
00517,2.8284271247461903,Heavy Crack,13.368619973654724,Heavy Crack,3.440930106817051,Heavy Crack
00518,3.492849839314596,Heavy Crack,10.139033484509262,Heavy Crack,4.565084884205331,Heavy Crack
00519,3.3526109228480423,Heavy Crack,14.805404418657398,Heavy Crack,4.9396356140913875,Heavy Crack
00520,4.5694638635183455,Heavy Crack,10.77032961426901,Heavy Crack,4.8373546489791295,Heavy Crack
00521,2.9120439557122073,Heavy Crack,13.050670480860362,Heavy Crack,3.6055512754639896,Heavy Crack
00522,4.5694638635183455,Heavy Crack,13.091982279242513,Heavy Crack,5.4,Heavy Crack
00523,4.5694638635183455,Heavy Crack,11.981652640600128,Heavy Crack,4.800000000000001,Heavy Crack
00524,2.6305892875931813,Heavy Crack,10.295630140987,Heavy Crack,3.0265491900843116,Heavy Crack
00525,3.0528675044947495,Heavy Crack,11.364858116140297,Heavy Crack,3.492849839314596,Heavy Crack
00526,2.4738633753705965,Heavy Crack,12.882546332150334,Heavy Crack,2.009975124224178,Heavy Crack
00527,1.0,Light Crack,16.876018487783192,Heavy Crack,1.264911064067352,Medium Crack
00528,1.4142135623730951,Medium Crack,16.426807358704856,Heavy Crack,1.7088007490635062,Medium Crack
00529,2.529822128134704,Heavy Crack,13.792751719653333,Heavy Crack,2.8000000000000003,Heavy Crack
00530,1.4560219778561037,Medium Crack,12.0,Heavy Crack,1.264911064067352,Medium Crack
00531,1.8110770276274835,Medium Crack,15.307514494521962,Heavy Crack,1.7204650534085255,Medium Crack
00532,1.4560219778561037,Medium Crack,16.16168308066954,Heavy Crack,1.6124515496597098,Medium Crack
00533,2.280350850198276,Heavy Crack,8.988882021697693,Heavy Crack,1.8439088914585775,Medium Crack
00534,2.785677655436824,Heavy Crack,13.219682295728592,Heavy Crack,2.8425340807103794,Heavy Crack
00535,2.8425340807103794,Heavy Crack,15.47384890710776,Heavy Crack,2.95296461204668,Heavy Crack
00536,3.560898762952972,Heavy Crack,14.747203124660622,Heavy Crack,4.204759208325728,Heavy Crack
00537,2.8844410203711917,Heavy Crack,13.0,Heavy Crack,3.0265491900843116,Heavy Crack
00538,2.8284271247461903,Heavy Crack,15.880806024884254,Heavy Crack,3.1240998703626617,Heavy Crack
00539,3.1240998703626617,Heavy Crack,13.776792079435621,Heavy Crack,4.27551166528639,Heavy Crack
00540,3.3105890714493698,Heavy Crack,18.788294228055936,Heavy Crack,3.4176014981270124,Heavy Crack
00541,3.3105890714493698,Heavy Crack,16.341358572652396,Heavy Crack,3.4000000000000004,Heavy Crack
00542,4.219004621945798,Heavy Crack,13.776792079435621,Heavy Crack,5.141984052872977,Heavy Crack
00543,4.242640687119286,Heavy Crack,13.4892549831338,Heavy Crack,3.8470768123342687,Heavy Crack
00544,3.6055512754639896,Heavy Crack,11.57410903698423,Heavy Crack,5.63205113613149,Heavy Crack
00545,3.6055512754639896,Heavy Crack,14.513442045221389,Heavy Crack,4.604345773288535,Heavy Crack
00546,2.280350850198276,Heavy Crack,15.606408939919525,Heavy Crack,3.7947331922020555,Heavy Crack
00547,2.23606797749979,Heavy Crack,10.647065323364933,Heavy Crack,2.60768096208106,Heavy Crack
